Sample	Age	Species	Structure	Cluster_number	Cell_type	Cluster	Cell_class	Alias	N_cells	Colour	Dendrogram_order	nGene_min	nUMI_min	percent_mito_min	nGene_mean	nUMI_mean	percent_mito_mean	nGene_max	nUMI_max	percent_mito_max	nGene_sd	nUMI_sd	percent_mito_sd	Signature	Signature_note	median_logFC	n_gene_FC_above_1.5	median_pct.1	median_pct.2	n_gene_pct.1_above_0.5	n_gene_pct.2_above_0.5	Refinement_pons_progenitors	Refinement_forebrain_embryonal_progenitors	Refinement_forebrain_P0_progenitors	Refinement_hg19w_astrocytes	Pons_progenitors_trajectory
Pons P6	P6	Mouse	Pons	1	Proliferating OPC & astrocytic progenitors	P-p6_OPAS-P	Glial progenitors	po_p6	442	#adc483	143	1669	4105	1.081399921352733	2914.542986425339	7607.036199095022	5.416572194768049	4903	19778	9.688174151794469	617.5432594452791	2944.8971852669547	1.450736314348043	2810417H13Rik, Ube2c, Ccnb1, Top2a, Pbk, Birc5, Spc25, Cdca8, Prc1, Cdca3, Nusap1, Mki67, Ccna2, Spc24, Racgap1, Tpx2, Lockd, Mis18bp1, Cenpm, Casc5, Hmmr, Fam64a, Aurkb, Shcbp1, Cenpe, Ccnb2, Rrm2, Cenpf, Knstrn, Esco2, Kif11, Cdca2, Cdk1, Cks2, Sgol2a, Cdc20, Cdkn2c, Cenpa, Aspm, Kif22, Tacc3, Cdc25c, Plk1, Ckap2, Ska1, Sgol1, Ckap2l, Depdc1a, Bub1, Hmgb2, Tk1, Smc2, Kif2c, Incenp, Lmnb1, Fbxo5, Mad2l1, Kif20b, Cenpk, Mxd3, Kif15, Ncapg, Melk, Hist1h1b, H2afz, Neil3, Aurka, Hist1h2ap, Smc4, Kifc1, Tmpo, Hmgn2, Kif23, Nuf2, C330027C09Rik, Sapcd2, Asf1b, Kif20a, 2700094K13Rik, Rrm1, Stmn1, Ndc80, Dlgap5, Cenpw, Bub1b, Hmgb3, H2afx, Kif4, Hmgb1, Ncapd2, Dnajc9, Rfc4, Ect2, Ube2t, Uhrf1, Ran, Ccnf, Rad51, Gas2l3, Ncapg2	"NA"	0.7916899127234935	71	0.508	0.045	54	6	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	2	Meninges	P-p6_MNG	Non-neuroectoderm	po_p6	429	#dbd2d7	43	1530	4203	1.5998906057705455	2752.3916083916083	7970.895104895105	5.349728793573485	4875	17859	9.968932748538013	540.4255683095382	2383.9391154685613	1.728583856096235	Dcn, Igf2, Vtn, Slc6a13, Col1a1, Rbp1, Apod, Col1a2, Col3a1, Cxcl12, H19, Lum, Gjb2, Serpinf1, Mfap4, Slc6a20a, Nupr1, Pcolce, Ifitm1, Gjb6, Aebp1, Islr, Slc22a6, Serping1, Rcn3, Nbl1, Col6a1, Crabp2, C1qtnf2, Vamp5, Emp3, Isyna1, Cfh, Gpc3, Osr1, Aldh1a2, Cmbl, Col9a2, Hmgcs2, Col6a2, Vstm4, Colec12, Cp, Serpind1, Wnt6, Cxcl16, Asgr1, Nid2, Arhgap29, Zic1, Bicc1, Col26a1, Tbx18, Ranbp3l, Edn3, Mmp2, Postn, Sidt1, Il34, Clmp, Col13a1, Gpr182, Cyp1b1, Angptl2, Itih2, Slc13a4, Wnt4, Mxra8, Olfml3, Mmp23, Tfpi, Wdr86, Bmp7, Fstl1, Fam180a, Col18a1, Col6a3, Ogn, Fibin, Lamb1, Mest, Clec3b, Ifitm3, Lgals1, Fcgrt, a, Ifi27, Rbp4, Sned1, Ctsk, Fmod, Lepr, A2m, Hic1, Akap12, Fbn2, Fkbp7, Fgl2, Copz2, Efemp1	"NA"	1.14353011532291	98	0.7495	0.0615	79	0	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	3	Newly-forming oligodendrocytes	P-p6_NFOL1	Oligodendrocytes	po_p6	426	#b7dd5f	156	1702	4115	2.2991122239927155	2919.394366197183	8164.669014084507	5.451806056313876	4632	18615	9.577368779822768	505.56396871444764	2696.42544833449	1.1770929531906478	Lims2, Bcas1, Gpr17, Bmp4, Tnr, 3110035E14Rik, Enpp6, 9530059O14Rik, Ptpre, Neu4, Epcam, Cbln2, Cyfip2, Nkx2-2, Mycl, Slc5a7, Opcml, Zfp365, Slc1a1, Tns3, Fyn, Sh3gl3, Rab33a, Pak4, Sgk1, A930009A15Rik, Pfn2, Sh3bp4, Ppp1r16b, S100a13, Dnm3, Tuba1a, Pllp, Wasf1, Tubb4a, Prkcq, Dynll1, Gp1bb, 5730559C18Rik, Itpr2, 4430402I18Rik, Myrf, Matn4, Dusp9, Sox10, 2900011O08Rik, Fa2h, Ap2a1, Col9a3, Sirt2, Cdk14, Epb41l2, S100a1, Cnp, Fbxo7, Cd9, Pim3, Tmem108, Plxnb3, Scrg1, Eif4a1, Zeb2, Gal3st1, Pxdc1, 1810041L15Rik, Pak3, Camsap2, Dbndd2, Map1b, Sept7, Dusp26, Tcf7l2, Ugt8a, Mtap, Sox6, Tmem163, Tubb2b, Dusp15, Gltp, 3632451O06Rik, Pdcd4, Pcbp4, Dynll2, Sox8, Ust, Col9a1, Prdx2, Lrrc42, Enpp2, Cask, 1700047M11Rik, Sdf2l1, Trio, Eif1b, Khdrbs2, Sh3rf1, Abtb2, S100b, Qk, Lcorl	"NA"	0.923662366274109	91	0.8534999999999999	0.2	93	17	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	4	Oligodendrocyte precursor cells	P-p6_OPC	Oligodendrocyte precursors	po_p6	423	#e0de53	146	1362	4095	2.2032374100719423	2403.4751773049647	5284.848699763594	5.555343939696896	4351	12624	9.527367831122735	302.6123836100025	1105.5366181275126	1.3573201495074747	Lhfpl3, Pdgfra, Rprm, Cntn1, Plppr1, Nxph1, Pcdh15, Gap43, Olig1, B3gat2, Ncald, Stmn3, Ppp1r14b, Qpct, 3110035E14Rik, Mmp16, Ccnd1, Nap1l5, Cdo1, C1ql1, Brinp3, Pcdh11x, Scrg1, Anks1b, Dpysl3, Nell2, Nsg1, Dcx, Ybx1, Hnrnpa1, Lrrtm3, Sox10, Sapcd2, Tmem255b, Cspg5, Traf4, Cacng4, Gria2, Bex2, Car8, Epn2, Ttc9b, Pid1, Sox6, Stmn4, Pcsk1n, Hnrnpk, Dmrtb1, Erh, Matn4, Opcml, Pik3r1, Vwc2, Plpp4, Mif, Rtn1, Pllp, Tpm1, Resp18, Npm1, Arl2bp, Megf11, Rlbp1, Nme1, Ddah1, Hmgb3, Tceal6, H2afz, C1ql3, Dll3, March1, Cspg4, Pebp1, Gpr17, Fxyd6, Eef1a1, Maged1, Naca, Ngfrap1, Btf3, Gpx3, Fam19a1, Ran, 1700025G04Rik, Tacc2, 1700086L19Rik, Kctd4, H2afy2, 2700094K13Rik, Podxl2, Cdk4, Set, Slc35f1, Ptpre, Ly6h, Sumo2, Lnx1, Acp1, Gria3, Tspan6	"NA"	0.6521174412945425	63	0.759	0.2835	78	29	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	5	Astrocytes 2-2	P-p6_ASTR2-2	Astrocytes	po_p6	383	#03ad8e	179	1598	4091	4.003938299967181	2171.9242819843344	5777.898172323759	8.475205756374576	4645	14742	9.992902767920512	406.2319985675066	1649.009429000884	0.904777791841602	"NA"	Non-specific signature	0.810524903942777	86	0.9855	0.572	98	56	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	6	Astrocytes 3	P-p6_ASTR3	Astrocytes	po_p6	293	#00604f	175	1818	4319	3.6379769299023956	3056.4163822525597	8802.358361774744	7.13424792609366	4618	16298	9.997917100604042	460.548010382945	2162.778504808817	1.3113317324819964	Myoc, Cidea, Hopx, Gfap, Fbxo2, Fam84a, Ablim2, Hspb8, Tmie, Mamdc2, C4b, Lcat, Igfbp5, Msx2, Id4, Serpina3n, Zfp423, Pla2g3, Tnc, Aqp4, Ntsr2, Tst, Prkag2, Emp2, Robo2, 1500009L16Rik, Car3, Tmem47, Emb, Tagln3, Thrsp, Fxyd6, Ccdc136, Cd44, Prdx6, Rxrg, Dclk1, Reln, Cd59a, Mgst1, Gpm6b, Slc16a1, Bmpr1a, Dbi, Adcyap1r1, Ednrb, Id3, Id1, Selm, Atp1b1, Plec, Arhgef4, Inpp5j, Aldh1a1, Socs3, Phgdh, Cpxm2, Ccdc80, Gadd45g, Klhdc8b, Nog, Hcfc1r1, Gpr137b, Tgfb2, Clu, A330048O09Rik, Slc38a1, Cnn3, Rnase1, Mt2, mt-Co1, Lpl, Id2, Them4, Traf1, Cryab, Adamts9, Fabp5, Pdlim3, Hrsp12, Agt, Ppp1r1a, Kcne1l, Pth1r, Mt1, Pdlim4, Prr5l, Tsc22d4, Lrrn3, Slc7a11, S100a10, Lxn, Mlc1, Rfx4, Sox9, Tekt5, Mmd2, Vim, Rnf182, Adora1	"NA"	0.8457421935135345	81	0.799	0.2	86	20	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	7	Endothelial 1	P-p6_ENDO1	Non-neuroectoderm	po_p6	247	#636363	21	1314	4112	1.7390600986815496	3178.4615384615386	10207.02024291498	3.911193792670106	4907	19962	8.87275412256953	911.8258583043255	4629.945747148641	1.2579728828590138	Cldn5, Pglyrp1, Vwa1, Ctla2a, Slc38a5, Slco1c1, Flt1, Slc7a1, Esam, Ly6c1, Cd34, Egfl7, Car4, Eng, AU021092, Slc22a8, Tfrc, Lmo2, Slc40a1, Kdr, Ecscr, Foxq1, Slc39a8, Cd93, Lsr, BC028528, Dok4, Icam2, Adgrl4, Grap, Pecam1, Srgn, Aplnr, Slco1a4, Ets1, Ly6a, Sox17, Kank3, Ablim1, Rasip1, Fam101b, Gimap6, Tdrp, Adgrf5, Palmd, Acvrl1, Fli1, Emcn, Zic3, Nostrin, Slc16a4, 9430020K01Rik, Mfng, Ocln, Clec14a, Gm694, Gimap1, Tie1, Ushbp1, Rassf9, Notum, Tmem252, Grrp1, Myct1, Lef1, Rasgrp3, N4bp3, Vwf, Tek, Def6, Cyyr1, Stap2, Robo4, Eogt, Tmem204, Ly75, Hspa12b, Cdkn2b, Cd40, Far2, Foxf2, Thsd1, Mecom, Abcb1a, Ctsw, Erg, Tspan18, Nos3, C130074G19Rik, Meox1, Dll4, Exoc3l, Podxl, Adamtsl2, Scarf1, Mfsd7c, Klk8, Trim16, Unc45b, Il2rg	"NA"	1.05669755245131	94	0.749	0.024	92	0	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	8	Newly-forming oligodendrocytes	P-p6_NFOL2	Oligodendrocytes	po_p6	227	#a4d334	150	1678	4219	2.6273241713823765	3302.3259911894274	11209.581497797357	5.194513600385987	4330	19744	9.57824201813165	488.96666316253186	3218.85422590411	1.200364476803281	Enpp6, Ddc, Adamts4, Cnksr3, Barx2, Sema4d, Cdk18, D430041D05Rik, Ephb1, Plxnb3, Rasgef1b, Kif19a, Nfe2l3, Myrf, Pik3r3, Tmem163, Elovl7, 9530059O14Rik, Panx1, Chn2, Gm15440, Rnf122, Tmem151a, Aatk, Dusp15, Tprn, Parvb, Rassf10, March8, Nfasc, Bfsp2, Fa2h, Tmem88b, B630019K06Rik, Ugt8a, Fbxo32, Mag, Sema5a, Lpar1, Elavl3, Mob3b, Klhl2, Slc44a1, Slc1a1, Gjc3, Cpox, Tnr, 1700047M11Rik, Rab33a, Lgi3, Plekha1, Strn, Fhl2, Ppp1r16b, Tmeff2, Snx18, Tubb4a, Pacs2, Tmem108, Tns3, Dbndd2, Atp10b, Mical3, Sgk2, Sapcd1, Rap2a, Frmd4a, Arhgef28, Dpysl4, Rgs16, Map6d1, Zfp365, Gal3st1, Map1a, Tmem2, Cldn11, Sh3gl3, Cyfip2, Lrrc73, Srcin1, Rras2, 1810041L15Rik, Pdgfa, Jmy, 2610035D17Rik, Rnd2, Tppp, Prkcz, Tmem125, Tcf7l2, Mapre2, Bcas1, Aplp1, Nav2, Mpzl1, Peli1, Itgb7, Gjc2, Prickle1, Gipc1	"NA"	1.22281853917102	94	0.9185000000000001	0.1375	94	2	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	9	Vascular smooth muscle cell	P-p6_VSMC	Non-neuroectoderm	po_p6	205	#665f5f	25	1630	4161	3.01629006831319	2349.9317073170732	6382.521951219513	5.3303902024763055	4782	17486	9.899522319222534	570.075842236349	2095.5391336229422	1.1240844862391342	Acta2, Tagln, Tpm2, Tinagl1, Actg2, Cnn1, Myh11, Mylk, Mustn1, Ppp1r14a, Pcp4l1, Gja4, Bcam, Rrad, Fbxl22, Lmod1, Hspb2, Col8a1, Nrip2, Nexn, Pdlim1, Pln, Sh3bgr, Map3k7cl, Wisp2, Pde3a, Kcnab1, Aspn, Mir143hg, Aoc3, Pgam2, Slc38a11, P2rx1, Olfr558, Des, Crispld2, Myom1, Rbpms2, Cnn2, Net1, Rasl12, Myl9, Foxs1, Filip1l, Ptrf, Rbpms, Tgfb3, Perp, Ehd2, Dhx58os, Ntf3, Mcam, Heyl, Gpr20, Rasl11a, Serpine1, Gm13861, Crip1, Flna, Hspb1, Bst2, Igfbp7, Fstl3, Filip1, Gper1, Adamts8, Ptgis, Actn1, Tnmd, Cav1, Lama5, Gm17501, Tesc, Parm1, Kcnmb1, Tuba1c, 4930523C07Rik, Zak, Ldb3, Lrrc32, Col4a2, Cnnm2, Cabp1, Rasgrp2, Trp53i11, Ltbp1, Tgfb1i1, Mef2c, Sorbs2, Eln, Phldb2, Hspa1a, Col4a1, Vcl, Tm4sf1, Dmpk, Ebf1, Ndrg1, Rhoj, Cald1	"NA"	1.18852082739948	89	0.7435	0.0495	79	0	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	10	Microglia	P-p6_MGL	Immune	po_p6	178	#aca2b2	4	1010	4095	1.1559521395254513	2174.449438202247	5860.123595505618	4.813706730665664	4909	15469	9.637102845956933	560.7037549534439	2050.550210413977	1.5202717533608432	Ccl4, Ccl3, Ctss, Fcrls, P2ry12, Trem2, Csf1r, Ly86, Laptm5, Gpr34, Cx3cr1, Cd53, Fcgr3, Cd68, Pld4, Aif1, Unc93b1, Evi2a, Hpgds, Spi1, Ccl9, Selplg, Adgre1, Ltc4s, Ccl6, Lpcat2, Siglech, Bcl2a1b, C3ar1, Ptgs1, Lag3, Il1a, Irf8, Lair1, Bin2, Rac2, Cyth4, AF251705, Cryba4, Mpeg1, P2ry13, Apbb1ip, Cd52, P2ry6, Gpr84, Fgd2, Cd86, Cd300a, Fcgr1, Cd37, Susd3, Itgam, Itgam, Tbxas1, Cd84, Ccr5, Cd180, Cd33, Rhoh, Slc15a3, Vav1, Ikzf1, Crybb1, Abi3, Ptpn6, Vsir, Fcer1g, Coro1a, Blnk, Fam105a, C1qa, Plek, Tyrobp, C1qc, Hmha1, Fermt3, Hcls1, BC035044, Gna15, Nckap1l, Rasal3, Lcp1, C1qb, Csf3r, Nfkbid, Irf5, Lyz2, Tmem119, Ptprc, Rgs10, Tlr2, Ncf1, Myo1f, Lst1, Slc2a5, Il10ra, Cd14, Tnfaip8l2, Olfml3, Nrros	"NA"	1.25480723531511	96	0.6795	0.0275	79	0	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	11	Mixed inhibitory and excitatory pontine neurons	P-p6_NEUR6	Other neurons	po_p6	160	#820d00	117	1942	4098	1.8010291595197256	3573.4625	10709.23125	3.9314602279322273	4935	19689	9.392898052691868	857.8814617174627	4263.900969123109	1.2086557999729302	Calb2, Sncb, Scg2, Zcchc12, Fxyd7, Ndrg4, Syt1, Syt4, Syngr3, Rit2, Slc32a1, Vgf, Tmem130, Actl6b, Ralyl, Atp1a3, Tmem59l, Ache, RP23-407N2.2, Nrsn1, Ccdc184, Sult4a1, Tmem91, AI593442, Plppr3, Syp, Myt1l, Ctxn2, Ckmt1, Sez6l2, Glra2, Hpca, Nrsn2, Cpne5, Rell2, Syt5, Celf6, Gabrg2, Fam131c, Cntnap2, Golga7b, Smim18, Lin7b, Dync1i1, Cacng2, L1cam, Scn9a, Cntnap5a, Lhx5, Gm27199, Celf4, Pgm2l1, Caly, Cntn5, Kif5c, Plcxd3, Chgb, Gad2, Rhov, Rem2, Slc12a5, Tmem179, Napb, Stmn2, Syt13, Usp29, Snap25, Celf5, Nefl, AW551984, Rab3b, Atp6v1g2, Ablim3, Tubb3, Vstm2l, Cacng3, Slc6a7, Serpini1, Hecw1, Cntnap4, Nhlh2, Elavl2, Snhg11, Scn2a1, Gad1, Camk2b, Resp18, Plppr4, 2010107G23Rik, Tenm1, Svop, Dmtn, Flywch2, Fstl5, Ina, Cbln4, Syn1, Vsnl1, Fam57b, Gprin3	"NA"	0.7954491634910426	76	0.653	0.0175	73	0	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	12	Mature oligodendrocytes	P-p6_MOL	Oligodendrocytes	po_p6	150	#80b700	151	1169	4094	2.9311187103077674	3725.4666666666667	16138.2	4.9960035201828035	4909	19990	9.195742164399762	537.9230711031606	3309.7343655450354	1.0596026346673022	Gm15440, Gjc2, Ermn, Tmem125, Tppp, Ypel2, Cldn14, Onecut2, Tnni1, Kndc1, Nipal4, S1pr5, Insc, Sytl2, Il23a, Hapln2, Tmem182, Gm15912, Plekhh1, Pex5l, Slc45a3, Prima1, Itgad, Galnt6, E330034G19Rik, Erbb3, Fcnaos, Xrcc3, Mog, Alox5, Ninj2, Adamts4, Pou3f1, Tmem151a, Unc5b, Hhip, Grm4, Tmem88b, Gm26834, Nkain2, Klhl2, Lingo2, 1700047M11Rik, Wnt3, Ell2, Aatk, Slc24a2, Plpp2, Grb14, Ano4, Trim36, Fa2h, Ablim2, Ccp110, Ccdc13, Plk3, Man1a, Gm10687, Tprn, Map7, 2210011C24Rik, Gpr62, Car14, Cacnb4, Zdhhc9, Abca2, Eml1, Barx2, Elovl7, Npb, Mob3b, St8sia3, Gal3st1, Stxbp6, Acsl1, Map6d1, Tspan2, Pla2g4a, Atp10b, Epb41l3, Rffl, Bfsp2, Prkcz, Trim59, Ephb1, Rab7b, Ttll7, Lgi3, Padi2, Dubr, Sgk2, Ap5z1, Opalin, 5031439G07Rik, Gpr37, Myrf, Fntb, Plekhg3, Ugt8a, Cpox	"NA"	0.7436685140603415	65	0.827	0.054	85	0	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	13	Vascular leptomeningeal cells	P-p6_VLM	Non-neuroectoderm	po_p6	141	#ceb9c5	38	1889	4313	1.7327406332214461	2979.7801418439717	8696.148936170213	6.013144143893812	4409	17831	9.956298688960668	573.9237641284845	2699.0336655291226	1.4383732470214323	Nov, Igfbp6, Thbd, Efemp1, Rspo3, Anxa1, Slc4a10, Slc47a1, Crispld1, Car13, Slc16a9, Cpz, Krt19, Adamtsl1, Adamtsl3, Trabd2b, Slc26a7, Smoc2, Ctxn3, Tspan8, Cdh1, Col8a2, Dnajc5b, Gdf10, Itgbl1, Bnc2, Slc9b2, Six1, Cyp2f2, Slc9a2, Perp, Lypd2, Vsx1, Card14, Mal2, Gm5860, Fxyd5, Mrap, Tfcp2l1, Serpinb1a, Adamts2, Mpzl2, Kcnk5, Slc5a6, Slc35g1, Foxc2, Slc26a2, Ptgdr, Crabp2, 1500015O10Rik, Tspan11, Mgp, Emb, Prrx2, Col6a1, Col6a2, Tmem30b, Htra3, Lbp, Foxp2, Ppp1r3b, Sfrp4, Gm26740, Mfap5, Podn, Dapl1, Tgfbi, Tbx15, Ndrg1, Sh3pxd2a, Mrc2, Npr3, Prdm6, Thsd4, Shisa3, Islr, Tgfb3, Sult1a1, Scara3, Car14, Tnfsf13os, Asgr1, Gstm2, Slit2, Alpl, Plagl1, Tnfrsf11b, Thbs2, Clmp, Hmcn1, Nppc, Ahnak2, Klf5, Grb10, Emilin1, Hs3st1, Clec11a, Thbs1, Fn1, Slc12a7	"NA"	0.9417975080680775	81	0.638	0.0275	72	0	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	14	Pericytes	P-p6_PERI	Non-neuroectoderm	po_p6	128	#857e89	26	1810	4092	1.9288174512055107	2514.4140625	6319.4375	5.694045861089	4239	13291	9.551208285385501	577.594748369474	2220.8651423071506	1.5011811065065117	Higd1b, Kcnj8, Cox4i2, Atp13a5, Art3, Abcc9, Gper1, Tbxa2r, Mndal, Fam101a, Rgs5, Ndufa4l2, Tlr12, Cpa1, Pla1a, Fam162b, Pdgfrb, Plxdc1, Pcdh18, Itga1, S1pr3, P2ry14, Gjc1, Cd248, Rem1, Gja4, Chp2, Lurap1l, Sod3, Adap2, Ifi203, Foxs1, Rgs4, Rerg, Ggt5, Trpc4, Slc16a12, Pde5a, Hrct1, Ebf1, Myo1b, Arhgdib, Anpep, Adora2a, Ednra, Gucy1a3, Ifitm1, Naalad2, Tmem45a, Myl9, Pde8b, Trpc3, Enpep, Sept4, Col4a1, Emcn, Mir143hg, Heyl, Esam, Itga4, Atp2a3, Rcsd1, Mylk, Eva1b, Ppp1r14a, Col4a2, Rasgrp2, Cnn2, Kcnmb1, Slc19a1, Vtn, Zic1, Gucy1b3, Igfbp7, Pdzd2, Des, Ajuba, F2r, Tbx3os1, Tbx2, Eng, Dlc1, Il34, Pik3cd, Mcam, Pald1, Gng11, Inpp4b, Lamb1, Ccrl2, Ets1, Tm4sf1, Lama4, Rrad, Slc6a20a, Ifitm3, Efhd2, Rasl12, Oasl2, Car4	"NA"	1.042431012421525	87	0.727	0.062	77	0	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	15	Ependymal 1	P-p6_EPEN1	Ependymal	po_p6	113	#8ee5cf	159	1823	4172	2.0124773596297043	2488.619469026549	5800.938053097345	5.273733943226948	4134	12854	9.466537342386033	355.37197108362164	1369.9680280627113	1.6422007277015958	Dnajb13, 2410004P03Rik, Fam216b, Capsl, Dynlrb2, Cfap126, Pifo, Enkur, Tekt1, Fam183b, 1700028P14Rik, 1700016K19Rik, Ucma, Nme5, Tnnt3, Meig1, Riiad1, Mlf1, Rsph1, Rsph4a, Spag6l, Cfap52, Cfap77, 1700007K13Rik, Rmst, 1700007G11Rik, Nek5, Lrriq1, 4933407L21Rik, Mapk15, Prelp, 1500015O10Rik, Sulf1, Dnah12, Bbox1, Clec3b, 1700088E04Rik, Fam166b, Mia, Hspa2, 1110017D15Rik, Fhad1, Ttll3, Ubxn11, Dmkn, Iqcg, Ccdc74a, Igfbp5, Cd24a, Spag8, Ttc21a, Pacrg, Gm17455, 2810459M11Rik, Foxj1, Cfap45, Catip, Dbi, Gm11992, Lrrc48, Morn5, Drc1, RP24-136L4.5, Wdr78, Ntrk2, Efcab1, Cfap206, Spef2, Nnat, Ccdc113, Pdlim4, Ccpg1os, Acot5, Pter, Cfap54, Tppp3, Pvalb, Tmem47, Slc25a18, Lix1, Ccdc39, Entpd2, Cfap44, Tmem107, Ccdc96, Fos, Itm2c, Prnp, Zfp36l1, Pamr1, Gpld1, 4933434E20Rik, Fbxo2, Ccdc146, Calml4, Rsph9, Zbtb20, Morn1, Btg2, Dusp14	"NA"	0.833016854893904	76	0.531	0.0485	53	9	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	16	Macrophages	P-p6_MAC	Immune	po_p6	108	#86778e	12	1343	4089	1.9810633648943916	2090.4814814814813	5670.462962962963	5.245092326638146	4028	12199	9.406212270881351	593.292499790841	1879.980510069614	1.483726422446449	Pf4, Cxcl2, Mrc1, Ccl24, F13a1, Ms4a7, C5ar1, Cd14, Lyve1, Nfkbid, Ms4a6c, Gm6377, Fcgr2b, Clec4a2, AI607873, Clec4n, Slfn2, Fcna, Ms4a6b, Clec4a1, Mgl2, Ccr1, Clec10a, Cybb, Rgs18, Cd200r1, Stab1, Msr1, Tnf, Cd86, Plek, Ccl12, Lilrb4a, Gmfg, Aoah, Ms4a6d, Lst1, Clec4a3, Dok2, Cfp, Cd163, Ptpn18, Il1b, Fcgr3, Ifi204, Ccl2, C3ar1, Csf1r, Cd209f, Nrros, Fcgr1, Lyz2, Cd53, P2ry6, Aif1, Cd48, Runx1, Folr2, Spi1, Cd68, Ltc4s, Adgre1, Serpinb8, Ebi3, Laptm5, Ddx60, Hpgds, Alox5ap, Rac2, Ptpn6, Fcrls, Ccl7, Pld4, Fcer1g, Igsf6, Ctss, Smagp, Ccl3, AB124611, Tgfbi, Fermt3, Tyrobp, Ly86, Adrb2, Cd84, Ptprc, Tnfaip8l2, Igf1, Cd36, Il21r, Ehd4, Gpr183, Tmem106a, Milr1, C1qa, Unc93b1, C1qc, Cd83, Tlr2, Lcp1	"NA"	1.34813839133311	98	0.741	0.0285	75	0	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	17	Ependymal 2	P-p6_EPEN2	Ependymal	po_p6	99	#6dbca8	51	2224	4261	2.3865913645472765	3415.8282828282827	8587.343434343435	5.1976866550426815	4993	14680	8.532842234499693	749.931371559466	2673.143628846222	1.3223381058319121	Tmem212, Ccdc153, Dynlrb2, 1110017D15Rik, Rsph1, 3300002A11Rik, 1700016K19Rik, 1700012B09Rik, Hdc, Fam183b, 1700001C02Rik, Odf3b, Efcab10, Pifo, Foxj1, Morn5, Gm867, Capsl, Lrrc23, Tctex1d4, Dnah12, Dmkn, 1700007G11Rik, 2410004P03Rik, Cfap54, Enkur, Got1l1, Tekt1, Spef2, Ttll3, Dnah6, Dnali1, 1700001L19Rik, Lrrc48, Ccdc113, Cfap45, Spag6l, Ppp1r32, Gm12144, Cfap52, Ccdc108, Crygn, Spef1, Rsph4a, Wdr78, Calml4, Cfap77, Cfap206, Gm16006, Cfap161, Mapk15, Spag17, Zmynd10, Ak7, 6820408C15Rik, Ccdc146, Dnah5, Dnah9, Wdr66, Hydin, Ubxn11, 1700028P14Rik, Tekt4, Ccna1, Lrrc71, Fam216b, Ccdc33, 1700026L06Rik, Car9, Iqca, Rnf138rt1, Cfap44, Dnaic2, Fam92b, Sntn, Wdr63, BC051019, Spag8, Acot5, Fam166b, 1700040L02Rik, Drc1, Traf3ip2, Cfap53, Fank1, Tex26, Cfap43, Lrrc74b, Tctex1d1, Catip, FRMPD2, Cfap70, 4833427G06Rik, Dnah1, Gm1661, Ccdc151, Ccdc180, Slc14a2, Cdhr3, Gm11992	"NA"	1.31020150359719	100	0.848	0.018	100	0	FALSE	FALSE	FALSE	FALSE	FALSE
Pons P6	P6	Mouse	Pons	18	Erythrocytes	P-p6_ERY	Other	po_p6	63	#e6eaf2	NA	511	4121	0.8996937212863706	1277.2698412698412	6764.68253968254	3.3128048081622556	3384	15131	8.129834673138177	731.4933511560159	1915.2429714083096	1.6734218490273787	"NA"	Blacklisted cluster due to quality or cell type	0.670329437937544	27	0.738	0.2725	32	12	FALSE	FALSE	FALSE	FALSE	FALSE
